id,url,entry_date,title,felt,elapsed_time,distance_in_miles,distance_in_km,description,effort_outof_5,gear,weather,calories,pace_per_mile,pace_per_km
16576432,http://www.dailymile.com/entries/16576432,2012-07-16 11:57:43,The Daily,alright,00:18:30,1.6600,2.7000,Stiff and a little sore.,1,Altra Instinct Black,,223,00:11:08.674699,00:06:51.111111
13007329,http://www.dailymile.com/entries/13007329,2012-02-19 14:17:42,spectating Five Points of Life,alright,02:04:00,7.0800,11.4000,Run/walk/jog/wait while spectating the race.  Saw some great pacers and racers out there.  Foot feeling gimpy today and ribs still sore.  Did some plyo activities while waiting for the first runners to come through campus.,1,Soft Star Moc3,,1504,00:17:30.847458,00:10:52.631579
13061976,http://www.dailymile.com/entries/13061976,2012-02-21 17:11:16,lunchtime run,good,00:54:57,6.0000,9.7000,A little warm.  No foot pain.  No sore ribs.  :),2,Soft Star Moc3,,654,00:09:09.5,00:05:39.896907
13080868,http://www.dailymile.com/entries/13080868,2012-02-22 12:01:36,morning,alright,00:58:05,6.1900,10.0000,Legs sore from increased volume.  The gimpy foot was feeling a little bit... gimpy.  Took it easy had a nice run.,1,Altra Instinct Black,,703,00:09:23.004847,00:05:48.5
13106961,http://www.dailymile.com/entries/13106961,2012-02-23 11:56:21,warm morning,alright,00:59:04,5.9900,9.6000,Very warm this morning!  It was 70 degrees when I walked out the door at 5:30am.,2,Soft Star Moc3,,715,00:09:51.652755,00:06:09.166667
13149192,http://www.dailymile.com/entries/13149192,2012-02-25 13:23:50,cool barefoot morning,alright,00:29:29,2.8000,4.5000,Still having pain across the top of my right foot. Cut the run short.,1,Barefoot,,351,00:10:31.785714,00:06:33.111111
13175395,http://www.dailymile.com/entries/13175395,2012-02-26 15:21:07,San Felasco south side to north side,good,01:52:36,10.7000,17.2000,"A cold, grey, rainy day... perfect day for a trail run!  Ran from the south side of San Felasco (hiking trails) along the power lines to the north side, then did Hammock Hub and part of Tung Nut loop. Really fun run! The only tricky part was crossing the wilderness area.  I think my GPS cheated me out of some distance, especially on the twisty parts, since the legs felt strong and that I was moving better than 10:30 pace.  I saw deer and some feral pigs, very few humans.  Foot bothered me just a little bit during the run but didn't notice my ribs at all.  Wore my Soft Star Dash trail mocs in prep for upcoming Trail of Payne race... they rock!",2,RunAmoc DASH Smooth,cold rain,1358,00:10:31.401869,00:06:32.790698
13225301,http://www.dailymile.com/entries/13225301,2012-02-28 12:09:18,moc3 woot,good,01:17:46,9.1900,14.8000,"Nice average pace considering I know the first few miles were around 10 minute pace.  Got into a groove after 45 minutes and I was moving well, but then the wheels feel off at the 1 hour mark.  A bit later I realized I was late getting home so I had to haul it in quickly.  No foot pain today!",3,Soft Star Moc3,,933,00:08:27.725789,00:05:15.27027
13266358,http://www.dailymile.com/entries/13266358,2012-03-01 00:34:45,Swamp stadium roundtrip,blah,01:13:00,4.0600,6.5000,Time includes the stadium stair repeats.,1,Altra Instinct Black,,885,00:17:58.817734,00:11:13.846154
13299368,http://www.dailymile.com/entries/13299368,2012-03-02 12:56:53,Brywood hills,alright,00:32:59,3.5791,5.8000,Legs were a little stiff and sore at first. Still feeling the stadium stairs from a couple days ago.  Wore my Inov-8 Bare-X 150 for the first time in a while.  Still a good shoe.,2,Inov-8 Bare-X 150,,388,00:09:12.932301,00:05:41.206897
13299381,http://www.dailymile.com/entries/13299381,2012-03-02 12:58:13,Brywood hills,good,00:27:55,3.5791,5.8000,Decided to do another loop.  Felt pretty good.,2,Inov-8 Bare-X 150,,327,00:07:47.994747,00:04:48.793103
13318347,http://www.dailymile.com/entries/13318347,2012-03-03 14:51:48,Single track Hogtown Creek and Loblolly Woods,good,00:36:00,3.5000,5.6000,"Found a new trail today.  First run in New Balance Minimus Zero MT00 trail shoes.  Very lightweight. Ample protection from trail debris and roots. Zero Drop (no raised heel). Good traction on grass, sandy or leaf-strewn trails. A great shoe!  Wore sockless, no issues.  Still need to give them a long trail run at San Felasco to put them through their paces, but I'm confident enough in them that I'll be using them at Trail of Payne.",1,New Balance Minimus Trail Zero,sunny,436,00:10:17.142857,00:06:25.714286
13341395,http://www.dailymile.com/entries/13341395,2012-03-04 15:58:22,Greenways,good,00:35:00,3.3000,5.3000,Repeat of yesterday's greenway trail route in Altra Instincts.  Wanted a baseline before another test run in NB Minimus Zero.,1,Altra Instinct Black,,424,00:10:36.363636,00:06:36.226415
13341437,http://www.dailymile.com/entries/13341437,2012-03-04 16:01:10,Greenways again,good,00:31:22,3.3000,5.3000,Second run in NB Minimus Trail Zero.  A Fun shoe.,1,New Balance Minimus Trail Zero,,376,00:09:30.30303,00:05:55.09434
13468801,http://www.dailymile.com/entries/13468801,2012-03-09 14:46:59,barefoot run with work buddy,alright,01:10:00,7.0000,11.3000,The pain in my right foot is back and it was quite warm.  Not the most enjoyable run.,1,Barefoot,,849,00:10:00,00:06:11.681416
13485648,http://www.dailymile.com/entries/13485648,2012-03-10 13:56:51,Swamp stadium roundtrip,injured,01:13:00,4.1000,6.6000,Clock time includes the stadium stairs.,1,Altra Instinct Black,,885,00:17:48.292683,00:11:03.636364
15357308,http://www.dailymile.com/entries/15357308,2012-05-26 13:39:58,no sidewalks,alright,01:37:00,9.0000,14.5000,Hot and muggy.,2,Altra Instinct Black,hot sunny,1201,00:10:46.666667,00:06:41.37931
13640367,http://www.dailymile.com/entries/13640367,2012-03-16 10:35:34,8th Ave short flat,alright,00:47:50,4.3000,6.9000,,1,Altra Instinct Black,,570,00:11:07.44186,00:06:55.942029
20659729,http://www.dailymile.com/entries/20659729,2013-02-03 15:29:10,Hogtown Creek Greenway,alright,00:34:00,3.0000,4.8000,Nose running like a faucet since last night.,2,Altra Superior,,412,00:11:20,00:07:05
13670855,http://www.dailymile.com/entries/13670855,2012-03-17 19:26:03,Trail of Payne 10k,good,00:41:02,6.2000,10.0000,"I ran this Trail of Payne 10k more than a minute faster than last year.  Not bad considering it was my first race since November.  I stuck to my race plan pretty well and maintained fairly even splits: 6:35, 6:41, 6:32, 6:48, 6:42, 6:34, 1:10.  Wore my new New Balance Minimus Trail Zero MT00 shoes. They really are great shoes, especially for racing, since they are so lightweight. My legs felt like they were in good shape for this today, I recovered from last weekend's stadium workout just in time. I was able to score 2nd in my age group.",5,New Balance Minimus Trail Zero,,507,00:06:37.096774,00:04:06.2
13693834,http://www.dailymile.com/entries/13693834,2012-03-18 20:30:27,First run in Altra Sampsons,good,00:52:00,5.3600,8.6000,Ran early this morning on greenway trails and road.  More protection than Moc3 and Altra Adams.  No squishy cushion to throw off my stride.  The stiffness I noticed when first picking them up did not bother me while running.  They were comfortable sockless at this easy pace and distance.  I love that the Sampson lacing keeps the shoe nice and secure on the foot... so many minimalist shoes leave the ankle area loose with useless velcro straps.  Sampsons are nice shoes!,1,Altra Sampson,,644,00:09:42.089552,00:06:02.790698
19149287,http://www.dailymile.com/entries/19149287,2012-11-15 13:03:12,"track, stadium, home",alright,00:40:00,4.0000,6.4000,,1,Altra Samson,,488,00:10:00,00:06:15
13693972,http://www.dailymile.com/entries/13693972,2012-03-18 20:35:25,more running in Altra Sampsons,good,00:58:00,4.4000,7.1000,Nice and easy post-beer run in Altra Sampsons.  These could become my go-to shoe.,1,Altra Sampson,,718,00:13:10.909091,00:08:10.140845
13752264,http://www.dailymile.com/entries/13752264,2012-03-21 00:07:53,Swamp stadium roundtrip,alright,01:06:48,4.0600,6.5000,Time includes stadium stairs.,1,Altra Sampson,,817,00:16:27.192118,00:10:16.615385
13776368,http://www.dailymile.com/entries/13776368,2012-03-21 20:50:56,no sidewalks,alright,01:31:50,9.0000,14.5000,Had to take time off from work for a couple appointments so I squeezed some miles in during lunch time. Very warm today despite the breeze.,2,New Balance Minimus Trail Zero,hot,1127,00:10:12.222222,00:06:20
13821359,http://www.dailymile.com/entries/13821359,2012-03-23 15:25:46,easy short morning run,alright,00:16:00,1.5100,2.4000,Thinking about turning this into a daily thing.,1,Altra Sampson,,198,00:10:35.761589,00:06:40
13840376,http://www.dailymile.com/entries/13840376,2012-03-24 14:50:13,warmup and cooldown,good,00:42:00,4.2500,6.8000,,1,New Balance Minimus Trail Zero,,520,00:09:52.941176,00:06:10.588235
13840741,http://www.dailymile.com/entries/13840741,2012-03-24 15:00:29,Flatwoods 5k,good,00:19:05,3.1000,5.0000,"Flatwoods 5k race in the Austin Carey Memorial Forest. A really nice race venue on a flat course, close to town, with excellent event organization.  1st in my age group and 2nd overall.  Splits:  6:05, 6:09, 6:17, 0:34.  Wore my NB Minimus Trail Zero which were really great for this packed limestone roadway with loose bits here and there. I feel like I'm getting into race shape.",5,New Balance Minimus Trail Zero,,235,00:06:09.354839,00:03:49
13860321,http://www.dailymile.com/entries/13860321,2012-03-25 12:51:03,recovery day,alright,01:15:00,6.7000,10.8000,Started with Brywood hills loop and then hit the greenways once the sun came up.  Stopped to listen to a flock of wild turkeys gobbling in the distance and later to watch a large owl (watching me).,1,Altra Sampson,,929,00:11:11.641791,00:06:56.666667
13915154,http://www.dailymile.com/entries/13915154,2012-03-27 12:55:14,9 miler,blah,01:25:00,9.2400,14.9000,"Achilles tendons were really sore this morning.  Legs were tired and tight.  First long run on pavement in Altra Sampsons, not sure if that has anything to do with it.",1,Altra Sampson,,1053,00:09:11.948052,00:05:42.281879
13934442,http://www.dailymile.com/entries/13934442,2012-03-28 02:00:20,second run of the day,alright,01:01:00,7.3000,11.8000,"Ate too much of this evil trail mix stuff (mostly chocolate and partially hydrogenated oils), had to get out there again and burn off some of that crap.  Nice mileage for the day.",3,Altra Instinct Black,,755,00:08:21.369863,00:05:10.169492
13967043,http://www.dailymile.com/entries/13967043,2012-03-29 12:04:42,The Daily,alright,00:18:00,1.6600,2.7000,,1,Soft Star Moc3,,223,00:10:50.60241,00:06:40
13991097,http://www.dailymile.com/entries/13991097,2012-03-30 12:31:20,The Daily,,00:18:00,1.6600,2.7000,This morning jog seems to be doing good things for my sore Achilles tendons.,1,Soft Star Moc3,,223,00:10:50.60241,00:06:40
14008546,http://www.dailymile.com/entries/14008546,2012-03-31 11:50:13,7 miler,blah,01:13:00,7.3100,11.8000,bleh bleh bleh,1,Altra Instinct Black,,904,00:09:59.179207,00:06:11.186441
14112324,http://www.dailymile.com/entries/14112324,2012-04-04 12:19:34,Brywood hills,good,00:36:39,3.5791,5.8000,,,Soft Star Moc3,,446,00:10:14.400268,00:06:19.137931
14143373,http://www.dailymile.com/entries/14143373,2012-04-05 16:40:52,no sidewalks,alright,01:25:50,9.0000,14.5000,In the heat.  In my Altra Sampsons.,2,Altra Sampson,,1053,00:09:32.222222,00:05:55.172414
14529591,http://www.dailymile.com/entries/14529591,2012-04-21 20:31:20,Brywood hills,good,00:29:33,3.5791,5.8000,Hills in the heat.  I wore my Altra Sampsons and again they seemed to aggravate my Achilles tendon which is a real bummer considering how much I like the shoes otherwise.,3,Altra Sampson,hot,359,00:08:15.375932,00:05:05.689655
14562413,http://www.dailymile.com/entries/14562413,2012-04-23 10:38:32,The Daily,alright,00:16:40,1.6600,2.7000,,1,Altra Instinct Black,,198,00:10:02.409639,00:06:10.37037
14615014,http://www.dailymile.com/entries/14615014,2012-04-25 11:00:23,Chilly Hilly,good,00:48:00,5.0000,8.1000,Cold!,2,Altra Instinct Black,cold,594,00:09:36,00:05:55.555556
15395235,http://www.dailymile.com/entries/15395235,2012-05-28 11:06:56,treadmill,alright,00:50:00,4.7000,7.6000,Had to settle for hotel treadmill since the Freedom 8k was canceled due to Beryl.,3,VFF Bikila,,619,00:10:38.297872,00:06:34.736842
14151633,http://www.dailymile.com/entries/14151633,2012-04-06 00:13:54,Hatchet Creek Tract trails,alright,01:44:30,9.4000,15.1000,"Hatchet Creek Tract is part of the Newnans Lake Conservation Area (north side of HWY 26). I had some free time today for a second run, decided to go exploring since I have never run there before.  There are no facilities despite what is shown on the map.  Had a nice strong breeze the whole time bringing in cloud cover. I think it would have been hot and miserable otherwise. The trails are nice and wide (and flat), this might make a good location for a group trail run. There is of course some sugar sand but really not bad, most trails are covered in leaves or pine needles or planted in grass. The Yellow loop is a convenient 5k. Taking a map along was very helpful, I would have had trouble without it.  Wore my NB MT00 sockless, had no issues.  Lesson of the day: Top of your water bottle when you get the chance.  I drank some of mine on the way there and didn't refill from my jug before leaving my car.",2,New Balance Minimus Trail Zero,,1288,00:11:07.021277,00:06:55.231788
14151949,http://www.dailymile.com/entries/14151949,2012-04-06 00:26:40,Newnans Lake Conservation Area North Tract trails,alright,00:28:00,2.0000,3.2000,"Don't run the North Tract trails, at least from the west side parking area (off HWY 26). I had the printed map with me, didn't help. I wanted to run the Yellow loop. I think the map is downright wrong. Also, a Blue trail isn't even on the map but I somehow ended up on it.  Eventually turned around in frustration on two different occasions as the trail seemed to just stop or at least wasn't marked well enough to continue.  I found my way out and back to the car with some difficulty.",2,New Balance Minimus Trail Zero,,346,00:14:00,00:08:45
14182974,http://www.dailymile.com/entries/14182974,2012-04-07 14:05:30,University and 16th,good,01:14:08,9.1000,14.7000,"Thought about doing some stadium stairs or maybe just making this an easy easy recovery run... but after about 30 minutes of warmup and wearing my Altra Instincts my Achilles tendons felt great, had to push a little.  Decided to do fartleks up the inclines on University and 16th Ave.",3,Altra Instinct Black,,916,00:08:08.791209,00:05:02.585034
32841468,http://www.dailymile.com/entries/32841468,2015-05-26 17:28:27,campus,alright,00:29:00,2.9200,4.7000,,2,Topo ST,hot sunny,351,00:09:55.890411,00:06:10.212766
14205503,http://www.dailymile.com/entries/14205503,2012-04-08 13:20:19,nice morning,good,00:49:14,5.1500,8.3000,"40 Mile Week!  Broke out the Bare-X 150s for the first time in a while, they felt good. Stadium was still gated everywhere so I couldn't do stairs today, and of course the UF track is closed on weekends.  Incorporated some long incline intervals on the way home along NW 23rd St (by the arboretum) and NW 25th Terrace.",2,Inov-8 Bare-X 150,,607,00:09:33.592233,00:05:55.903614
